# dispatch_profile: name=v1 bands=1 band0=k[2,64000]:mixed-p244-frozen-10x2-d4
# precodefail: trials=1 threads=1 loss=0 seed=0x1 completion=mixed mixed_period=244 mixed_gf256_rows=10 mixed_gf16_rows=2 mixed_geometry=frozen mixed_residue_skew=0 mixed_residue_schedule=constant mixed_residue_hash_seed=0x0 mixed_residue_hash_keyed=0 mixed_independent_extension_residues=0 mixed_grouped_gf256_rows=0 mixed_grouped_gf256_row_mask=0x0 mixed_grouped_gf256_hash_seed=0x0 mixed_grouped_final_h_a_columns=0 mixed_residue_buckets_requested=auto mixed_extension_residue_seed_xor=0x4e source_hits_override=0 packet_peel_seed_xor=0x0 packet_peel_seed_table=none binary_dense_rows_override=4 binary_dense_two_anchor=0 binary_dense_two_anchor_phase=0 binary_dense_segmented_anchors=none gf256_heavy_rows_override=0 odd_packet_peel_seed_xor=0x0 packet_row_seed_multiplier=0x1 packet_row_seed_avalanche=0 seed_block_bytes_override=0 overhead_stream=salted full_payload_solve=0 schedule=iid
# untuned: construction_seed_explicit=0 construction_seed=0x0 construction_attempts=0 overhead_early_stop=0 encode_timing_reps=9 overhead_ladder_pct=0 overhead_ladder_min=0
N,bb,heavy_family,mix_count,overhead,trials,success,rank_fail,error,fail_rate,inact_mu,inact_max,binary_def_mu,binary_def_max,heavy_gain_mu,heavy_gain_min,heavy_shortfall,solve_ms_mu,build_ms_mu,peel_ms_mu,project_ms_mu,residual_ms_mu,backsub_ms_mu,seed_attempt,block_xors_mu,block_muladds_mu,first_rank_fail,binary_def_hist,heavy_gain_hist,failure_trials,active_packet_peel_seed_xor,mixed_joint_source_xors_mu,mixed_joint_marginal_xors_mu,mixed_joint_marginal_copies_mu,mixed_joint_active_deltas_mu,mixed_joint_scratch_bytes_mu,mixed_dual_source_columns_mu
# encode_timing,N=471,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=110777,seconds_per_k_symbols=0.000110777,symbols_per_sec=4251785.12,median_init_ns=110757,median_symbols_ns=20,sink=0
# encode_timing_phases,N=471,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9885,median_runtime_ns=30,median_solve_build_ns=10475,median_solve_peel_ns=28884,median_solve_project_ns=15884,median_solve_residual_ns=36805,median_solve_backsub_ns=8533
471,2,periodic,3,0,1,1,0,0,0.00000000,56.000,56,12.000,12,12.000,12,0,0.154,0.014,0.056,0.022,0.052,0.010,0,8329.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=472,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=116244,seconds_per_k_symbols=0.000116244,symbols_per_sec=4060424.62,median_init_ns=116224,median_symbols_ns=20,sink=0
# encode_timing_phases,N=472,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10155,median_runtime_ns=30,median_solve_build_ns=10916,median_solve_peel_ns=29584,median_solve_project_ns=16285,median_solve_residual_ns=40371,median_solve_backsub_ns=8412
472,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.312,0.016,0.103,0.057,0.117,0.018,0,8733.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=473,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=110847,seconds_per_k_symbols=0.000110847,symbols_per_sec=4267143,median_init_ns=110817,median_symbols_ns=20,sink=0
# encode_timing_phases,N=473,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9624,median_runtime_ns=30,median_solve_build_ns=10436,median_solve_peel_ns=31036,median_solve_project_ns=16735,median_solve_residual_ns=33471,median_solve_backsub_ns=9063
473,2,periodic,3,0,1,1,0,0,0.00000000,52.000,52,12.000,12,12.000,12,0,0.292,0.026,0.115,0.043,0.089,0.019,0,8643.000,142.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=474,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=106990,seconds_per_k_symbols=0.00010699,symbols_per_sec=4430320.59,median_init_ns=106970,median_symbols_ns=20,sink=0
# encode_timing_phases,N=474,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9154,median_runtime_ns=30,median_solve_build_ns=9464,median_solve_peel_ns=27842,median_solve_project_ns=14933,median_solve_residual_ns=37546,median_solve_backsub_ns=7431
474,2,periodic,3,0,1,1,0,0,0.00000000,63.000,63,12.000,12,12.000,12,0,0.191,0.018,0.057,0.022,0.076,0.018,0,8745.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=475,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=105008,seconds_per_k_symbols=0.000105008,symbols_per_sec=4523464.88,median_init_ns=104988,median_symbols_ns=20,sink=0
# encode_timing_phases,N=475,heavy_family=periodic,mix_count=3,median_sysbuild_ns=8683,median_runtime_ns=20,median_solve_build_ns=9604,median_solve_peel_ns=28393,median_solve_project_ns=15122,median_solve_residual_ns=35133,median_solve_backsub_ns=7602
475,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.305,0.028,0.109,0.043,0.107,0.018,0,9004.000,141.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=476,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=106050,seconds_per_k_symbols=0.00010605,symbols_per_sec=4488448.84,median_init_ns=106030,median_symbols_ns=20,sink=0
# encode_timing_phases,N=476,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9304,median_runtime_ns=30,median_solve_build_ns=9684,median_solve_peel_ns=29625,median_solve_project_ns=14522,median_solve_residual_ns=35173,median_solve_backsub_ns=7260
476,2,periodic,3,0,1,1,0,0,0.00000000,58.000,58,12.000,12,12.000,12,0,0.326,0.027,0.113,0.065,0.103,0.018,0,8394.000,141.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=477,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=133751,seconds_per_k_symbols=0.000133751,symbols_per_sec=3566328.48,median_init_ns=133731,median_symbols_ns=20,sink=0
# encode_timing_phases,N=477,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10295,median_runtime_ns=30,median_solve_build_ns=10575,median_solve_peel_ns=40451,median_solve_project_ns=18367,median_solve_residual_ns=43656,median_solve_backsub_ns=8753
477,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.169,0.014,0.064,0.022,0.059,0.009,0,8371.000,139.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=478,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=89665,seconds_per_k_symbols=8.9665e-05,symbols_per_sec=5330954.11,median_init_ns=89645,median_symbols_ns=20,sink=0
# encode_timing_phases,N=478,heavy_family=periodic,mix_count=3,median_sysbuild_ns=8333,median_runtime_ns=30,median_solve_build_ns=8523,median_solve_peel_ns=19309,median_solve_project_ns=14431,median_solve_residual_ns=31928,median_solve_backsub_ns=7191
478,2,periodic,3,0,1,1,0,0,0.00000000,59.000,59,12.000,12,12.000,12,0,0.347,0.031,0.120,0.054,0.122,0.020,0,8918.000,142.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=479,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=125698,seconds_per_k_symbols=0.000125698,symbols_per_sec=3810720.93,median_init_ns=125668,median_symbols_ns=21,sink=0
# encode_timing_phases,N=479,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10105,median_runtime_ns=30,median_solve_build_ns=10366,median_solve_peel_ns=36254,median_solve_project_ns=15984,median_solve_residual_ns=42053,median_solve_backsub_ns=7922
479,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.188,0.015,0.073,0.020,0.061,0.019,0,8930.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=480,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=100901,seconds_per_k_symbols=0.000100901,symbols_per_sec=4757138.18,median_init_ns=100871,median_symbols_ns=20,sink=0
# encode_timing_phases,N=480,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9213,median_runtime_ns=30,median_solve_build_ns=9284,median_solve_peel_ns=25508,median_solve_project_ns=14482,median_solve_residual_ns=36865,median_solve_backsub_ns=7211
480,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.158,0.020,0.054,0.021,0.054,0.009,0,8383.000,142.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=481,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=106811,seconds_per_k_symbols=0.000106811,symbols_per_sec=4503281.5,median_init_ns=106781,median_symbols_ns=30,sink=0
# encode_timing_phases,N=481,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9494,median_runtime_ns=30,median_solve_build_ns=9704,median_solve_peel_ns=28844,median_solve_project_ns=15423,median_solve_residual_ns=35293,median_solve_backsub_ns=7581
481,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.159,0.015,0.057,0.023,0.054,0.009,0,8878.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=482,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=110155,seconds_per_k_symbols=0.000110155,symbols_per_sec=4375652.49,median_init_ns=110135,median_symbols_ns=20,sink=0
# encode_timing_phases,N=482,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9003,median_runtime_ns=20,median_solve_build_ns=9844,median_solve_peel_ns=30206,median_solve_project_ns=14481,median_solve_residual_ns=38308,median_solve_backsub_ns=7671
482,2,periodic,3,0,1,1,0,0,0.00000000,64.000,64,12.000,12,12.000,12,0,0.382,0.032,0.126,0.054,0.150,0.020,0,8954.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=483,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=119740,seconds_per_k_symbols=0.00011974,symbols_per_sec=4033739.77,median_init_ns=119720,median_symbols_ns=20,sink=0
# encode_timing_phases,N=483,heavy_family=periodic,mix_count=3,median_sysbuild_ns=10456,median_runtime_ns=30,median_solve_build_ns=10626,median_solve_peel_ns=31267,median_solve_project_ns=16425,median_solve_residual_ns=41883,median_solve_backsub_ns=8273
483,2,periodic,3,0,1,1,0,0,0.00000000,59.000,59,12.000,12,12.000,12,0,0.168,0.014,0.058,0.024,0.063,0.010,0,8778.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=484,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=102784,seconds_per_k_symbols=0.000102784,symbols_per_sec=4708904.11,median_init_ns=102754,median_symbols_ns=30,sink=0
# encode_timing_phases,N=484,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9234,median_runtime_ns=20,median_solve_build_ns=9635,median_solve_peel_ns=27431,median_solve_project_ns=15363,median_solve_residual_ns=32539,median_solve_backsub_ns=8082
484,2,periodic,3,0,1,1,0,0,0.00000000,56.000,56,12.000,12,12.000,12,0,0.296,0.027,0.110,0.045,0.096,0.019,0,8877.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=485,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=108603,seconds_per_k_symbols=0.000108603,symbols_per_sec=4465806.65,median_init_ns=108573,median_symbols_ns=30,sink=0
# encode_timing_phases,N=485,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9103,median_runtime_ns=30,median_solve_build_ns=9895,median_solve_peel_ns=29534,median_solve_project_ns=14903,median_solve_residual_ns=36985,median_solve_backsub_ns=7692
485,2,periodic,3,0,1,1,0,0,0.00000000,62.000,62,12.000,12,12.000,12,0,0.316,0.030,0.112,0.043,0.113,0.018,0,9343.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=486,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=108213,seconds_per_k_symbols=0.000108213,symbols_per_sec=4491142.47,median_init_ns=108183,median_symbols_ns=30,sink=0
# encode_timing_phases,N=486,heavy_family=periodic,mix_count=3,median_sysbuild_ns=8964,median_runtime_ns=30,median_solve_build_ns=10095,median_solve_peel_ns=30416,median_solve_project_ns=15984,median_solve_residual_ns=34301,median_solve_backsub_ns=7962
486,2,periodic,3,0,1,1,0,0,0.00000000,56.000,56,12.000,12,12.000,12,0,0.159,0.015,0.062,0.023,0.050,0.009,0,9639.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=487,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=95874,seconds_per_k_symbols=9.5874e-05,symbols_per_sec=5079583.62,median_init_ns=95844,median_symbols_ns=30,sink=0
# encode_timing_phases,N=487,heavy_family=periodic,mix_count=3,median_sysbuild_ns=8874,median_runtime_ns=30,median_solve_build_ns=9334,median_solve_peel_ns=25508,median_solve_project_ns=15153,median_solve_residual_ns=29445,median_solve_backsub_ns=7691
487,2,periodic,3,0,1,1,0,0,0.00000000,52.000,52,12.000,12,12.000,12,0,0.299,0.027,0.113,0.044,0.095,0.019,0,8501.000,141.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=488,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=112820,seconds_per_k_symbols=0.00011282,symbols_per_sec=4325474.21,median_init_ns=112800,median_symbols_ns=20,sink=0
# encode_timing_phases,N=488,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9674,median_runtime_ns=20,median_solve_build_ns=9955,median_solve_peel_ns=31668,median_solve_project_ns=15914,median_solve_residual_ns=37366,median_solve_backsub_ns=7842
488,2,periodic,3,0,1,1,0,0,0.00000000,62.000,62,12.000,12,12.000,12,0,0.321,0.028,0.117,0.048,0.111,0.019,0,9122.000,142.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=489,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=107041,seconds_per_k_symbols=0.000107041,symbols_per_sec=4568342.97,median_init_ns=107011,median_symbols_ns=30,sink=0
# encode_timing_phases,N=489,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9244,median_runtime_ns=20,median_solve_build_ns=9724,median_solve_peel_ns=30276,median_solve_project_ns=15724,median_solve_residual_ns=34221,median_solve_backsub_ns=7862
489,2,periodic,3,0,1,1,0,0,0.00000000,57.000,57,12.000,12,12.000,12,0,0.305,0.026,0.114,0.046,0.100,0.018,0,9008.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=490,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=104427,seconds_per_k_symbols=0.000104427,symbols_per_sec=4692273.07,median_init_ns=104397,median_symbols_ns=30,sink=0
# encode_timing_phases,N=490,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9154,median_runtime_ns=20,median_solve_build_ns=9884,median_solve_peel_ns=27732,median_solve_project_ns=15033,median_solve_residual_ns=34061,median_solve_backsub_ns=8063
490,2,periodic,3,0,1,1,0,0,0.00000000,57.000,57,12.000,12,12.000,12,0,0.333,0.028,0.112,0.045,0.129,0.019,0,8985.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=491,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=108584,seconds_per_k_symbols=0.000108584,symbols_per_sec=4521844.84,median_init_ns=108553,median_symbols_ns=30,sink=0
# encode_timing_phases,N=491,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9695,median_runtime_ns=30,median_solve_build_ns=9635,median_solve_peel_ns=29554,median_solve_project_ns=15704,median_solve_residual_ns=37146,median_solve_backsub_ns=7922
491,2,periodic,3,0,1,1,0,0,0.00000000,59.000,59,12.000,12,12.000,12,0,0.266,0.026,0.114,0.045,0.072,0.009,0,8786.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=492,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=107381,seconds_per_k_symbols=0.000107381,symbols_per_sec=4581816.15,median_init_ns=107351,median_symbols_ns=30,sink=0
# encode_timing_phases,N=492,heavy_family=periodic,mix_count=3,median_sysbuild_ns=8873,median_runtime_ns=30,median_solve_build_ns=10265,median_solve_peel_ns=28764,median_solve_project_ns=15423,median_solve_residual_ns=35773,median_solve_backsub_ns=7802
492,2,periodic,3,0,1,1,0,0,0.00000000,60.000,60,12.000,12,12.000,12,0,0.315,0.029,0.112,0.045,0.110,0.019,0,9128.000,142.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=493,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=113130,seconds_per_k_symbols=0.00011313,symbols_per_sec=4357818.44,median_init_ns=113120,median_symbols_ns=20,sink=0
# encode_timing_phases,N=493,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9234,median_runtime_ns=30,median_solve_build_ns=10115,median_solve_peel_ns=32139,median_solve_project_ns=16485,median_solve_residual_ns=37316,median_solve_backsub_ns=8122
493,2,periodic,3,0,1,1,0,0,0.00000000,61.000,61,12.000,12,12.000,12,0,0.315,0.029,0.114,0.044,0.109,0.019,0,9461.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=494,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=114302,seconds_per_k_symbols=0.000114302,symbols_per_sec=4321884.13,median_init_ns=114282,median_symbols_ns=20,sink=0
# encode_timing_phases,N=494,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9344,median_runtime_ns=21,median_solve_build_ns=10035,median_solve_peel_ns=30185,median_solve_project_ns=14813,median_solve_residual_ns=41632,median_solve_backsub_ns=7802
494,2,periodic,3,0,1,1,0,0,0.00000000,65.000,65,12.000,12,12.000,12,0,0.327,0.027,0.114,0.043,0.124,0.019,0,9120.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=495,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=117326,seconds_per_k_symbols=0.000117326,symbols_per_sec=4219013.69,median_init_ns=117306,median_symbols_ns=20,sink=0
# encode_timing_phases,N=495,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9334,median_runtime_ns=30,median_solve_build_ns=10025,median_solve_peel_ns=34522,median_solve_project_ns=15303,median_solve_residual_ns=39910,median_solve_backsub_ns=7812
495,2,periodic,3,0,1,1,0,0,0.00000000,63.000,63,12.000,12,12.000,12,0,0.320,0.028,0.114,0.043,0.116,0.019,0,8920.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=496,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=109555,seconds_per_k_symbols=0.000109555,symbols_per_sec=4527406.33,median_init_ns=109535,median_symbols_ns=20,sink=0
# encode_timing_phases,N=496,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9264,median_runtime_ns=30,median_solve_build_ns=9995,median_solve_peel_ns=30736,median_solve_project_ns=15693,median_solve_residual_ns=35664,median_solve_backsub_ns=7882
496,2,periodic,3,0,1,1,0,0,0.00000000,58.000,58,12.000,12,12.000,12,0,0.310,0.028,0.114,0.045,0.105,0.020,0,9043.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=497,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=106190,seconds_per_k_symbols=0.00010619,symbols_per_sec=4680290.05,median_init_ns=106170,median_symbols_ns=20,sink=0
# encode_timing_phases,N=497,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9605,median_runtime_ns=20,median_solve_build_ns=9845,median_solve_peel_ns=29394,median_solve_project_ns=15694,median_solve_residual_ns=33340,median_solve_backsub_ns=7822
497,2,periodic,3,0,1,1,0,0,0.00000000,55.000,55,12.000,12,12.000,12,0,0.146,0.014,0.053,0.022,0.048,0.009,0,8962.000,142.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=498,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=107532,seconds_per_k_symbols=0.000107532,symbols_per_sec=4631179.56,median_init_ns=107512,median_symbols_ns=20,sink=0
# encode_timing_phases,N=498,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9314,median_runtime_ns=30,median_solve_build_ns=9754,median_solve_peel_ns=30206,median_solve_project_ns=15874,median_solve_residual_ns=33730,median_solve_backsub_ns=8173
498,2,periodic,3,0,1,1,0,0,0.00000000,55.000,55,12.000,12,12.000,12,0,0.316,0.027,0.115,0.060,0.095,0.019,0,9142.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=499,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=108083,seconds_per_k_symbols=0.000108083,symbols_per_sec=4616822.26,median_init_ns=108063,median_symbols_ns=20,sink=0
# encode_timing_phases,N=499,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9134,median_runtime_ns=30,median_solve_build_ns=10055,median_solve_peel_ns=28383,median_solve_project_ns=15954,median_solve_residual_ns=36595,median_solve_backsub_ns=7801
499,2,periodic,3,0,1,1,0,0,0.00000000,59.000,59,12.000,12,12.000,12,0,0.263,0.026,0.111,0.046,0.070,0.009,0,9071.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=500,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=126420,seconds_per_k_symbols=0.00012642,symbols_per_sec=3955070.4,median_init_ns=126400,median_symbols_ns=20,sink=0
# encode_timing_phases,N=500,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9455,median_runtime_ns=30,median_solve_build_ns=10776,median_solve_peel_ns=33541,median_solve_project_ns=15423,median_solve_residual_ns=48793,median_solve_backsub_ns=7922
500,2,periodic,3,0,1,1,0,0,0.00000000,68.000,68,12.000,12,12.000,12,0,0.274,0.016,0.060,0.029,0.150,0.019,0,9482.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=501,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=111878,seconds_per_k_symbols=0.000111878,symbols_per_sec=4478092.21,median_init_ns=111858,median_symbols_ns=20,sink=0
# encode_timing_phases,N=501,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9535,median_runtime_ns=30,median_solve_build_ns=10065,median_solve_peel_ns=28683,median_solve_project_ns=16705,median_solve_residual_ns=34582,median_solve_backsub_ns=8222
501,2,periodic,3,0,1,1,0,0,0.00000000,57.000,57,12.000,12,12.000,12,0,0.300,0.028,0.110,0.045,0.099,0.019,0,8966.000,144.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=502,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=111998,seconds_per_k_symbols=0.000111998,symbols_per_sec=4482222.9,median_init_ns=111978,median_symbols_ns=20,sink=0
# encode_timing_phases,N=502,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9654,median_runtime_ns=30,median_solve_build_ns=9995,median_solve_peel_ns=29324,median_solve_project_ns=15673,median_solve_residual_ns=38618,median_solve_backsub_ns=8243
502,2,periodic,3,0,1,1,0,0,0.00000000,62.000,62,12.000,12,12.000,12,0,0.321,0.032,0.113,0.044,0.112,0.019,0,9423.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=503,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=131628,seconds_per_k_symbols=0.000131628,symbols_per_sec=3821375.39,median_init_ns=131608,median_symbols_ns=20,sink=0
# encode_timing_phases,N=503,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9605,median_runtime_ns=20,median_solve_build_ns=10997,median_solve_peel_ns=35724,median_solve_project_ns=15793,median_solve_residual_ns=51097,median_solve_backsub_ns=7942
503,2,periodic,3,0,1,1,0,0,0.00000000,71.000,71,12.000,12,12.000,12,0,0.179,0.017,0.061,0.021,0.071,0.009,0,9832.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=504,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=108493,seconds_per_k_symbols=0.000108493,symbols_per_sec=4645461,median_init_ns=108473,median_symbols_ns=20,sink=0
# encode_timing_phases,N=504,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9474,median_runtime_ns=20,median_solve_build_ns=10436,median_solve_peel_ns=29244,median_solve_project_ns=16635,median_solve_residual_ns=33760,median_solve_backsub_ns=8463
504,2,periodic,3,0,1,1,0,0,0.00000000,55.000,55,12.000,12,12.000,12,0,0.305,0.028,0.114,0.046,0.098,0.020,0,9205.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=505,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=113811,seconds_per_k_symbols=0.000113811,symbols_per_sec=4437180.94,median_init_ns=113791,median_symbols_ns=20,sink=0
# encode_timing_phases,N=505,heavy_family=periodic,mix_count=3,median_sysbuild_ns=9344,median_runtime_ns=20,median_solve_build_ns=10366,median_solve_peel_ns=30466,median_solve_project_ns=15773,median_solve_residual_ns=39299,median_solve_backsub_ns=8132
505,2,periodic,3,0,1,1,0,0,0.00000000,62.000,62,12.000,12,12.000,12,0,0.318,0.030,0.111,0.045,0.113,0.019,0,9647.000,143.000,-1,12:1,12:1,,0x0,0.000,0.000,0.000,0.000,0.000,0.000
# encode_timing,N=506,bb=2,heavy_family=periodic,mix_count=3,reps=9,solve_ok=1,solve_block_bytes=2,median_ns=114022,seconds_per_k_symbols=0.000114022,symbols_per_sec=4437740.09,median_init_ns=114002,median_symbols_ns=20,sink=0
