K,scheme,D,H,oh,trials,fail_rate,fail_rate_noheavy,def_mu,def_max,def_pdf,inact_mu,inact_sd,inact_max,rank_mu,peeled_mu,residual_rows_mu,recv_xors_per_packet,precode_gen_xors_mu,sparse_solve_xors_mu,backsub_xors_mu,ge_block_xors_mu,ge_bitops_mu,heavy_muladds_mu,heavy_divs_mu,runaway_rate
2000,dense,62,6,0,20000,0.014400,1.000000,6.0145,8,6:0.985600|7:0.014250|8:0.000150,98.52,6.37,132,92.50,1969.48,92.52,7.2352,5155.0,23507.9,67457.1,4872.9,14216.2,627.1,6.0,0.000000
2000,dense,62,6,1,20000,0.000300,1.000000,5.0313,7,5:0.968950|6:0.030750|7:0.000300,98.05,6.40,134,93.02,1969.95,93.05,7.2336,5155.0,23504.9,67380.9,4827.4,14165.7,624.3,6.0,0.000000
2000,dense,62,6,2,20000,0.000000,1.000000,4.0637,6,4:0.936700|5:0.062850|6:0.000450,97.64,6.45,136,93.58,1970.36,93.64,7.2351,5155.0,23491.8,67370.1,4787.6,14140.0,621.9,6.0,0.000000
2000,dense,62,6,5,20000,0.000000,1.000000,1.4609,6,1:0.575650|2:0.388800|3:0.034600|4:0.000900|6:0.000050,96.45,6.42,131,94.99,1971.55,95.45,7.2366,5155.0,23460.5,67229.3,4672.0,14063.0,614.7,6.0,0.000000
2000,ldpc,62,6,0,20000,0.016150,1.000000,6.0161,7,6:0.983850|7:0.016150,88.38,6.34,120,82.36,1979.62,82.38,7.2352,6061.0,16906.8,67659.1,3925.3,10217.9,566.3,6.0,0.000000
2000,ldpc,62,6,1,20000,0.000200,1.000000,5.0336,7,5:0.966600|6:0.033200|7:0.000200,87.98,6.16,122,82.94,1980.02,82.98,7.2336,6061.0,16903.9,67580.6,3888.6,10188.8,563.9,6.0,0.000000
2000,ldpc,62,6,2,20000,0.000000,1.000000,4.0628,6,4:0.938200|5:0.060850|6:0.000950,87.73,6.22,125,83.67,1980.27,83.73,7.2351,6061.0,16895.8,67580.8,3867.2,10226.3,562.4,6.0,0.000000
2000,ldpc,62,6,5,20000,0.000000,1.000000,1.4619,6,1:0.580050|2:0.379150|3:0.039750|4:0.001000|6:0.000050,86.74,6.13,120,85.28,1981.26,85.74,7.2366,6061.0,16877.9,67388.3,3780.8,10234.1,556.5,6.0,0.000000
2000,ldpcdense_s37_d12,37,6,0,20000,0.019100,1.000000,6.0231,18,6:0.980900|7:0.017900|8:0.000500|9:0.000200|10:0.000150|11:0.000050|12:0.000050|14:0.000100|15:0.000050|18:0.000100,76.86,6.05,105,70.84,1978.14,70.86,7.2352,11158.0,18185.6,56927.2,2971.7,6670.0,497.1,6.0,0.000000
2000,ldpcdense_s37_d12,37,6,1,20000,0.001400,1.000000,5.0394,20,5:0.965850|6:0.032750|7:0.000300|8:0.000300|9:0.000250|10:0.000200|11:0.000150|14:0.000050|15:0.000050|16:0.000050|20:0.000050,76.44,6.03,111,71.40,1978.56,71.44,7.2336,11158.0,18177.5,56857.8,2939.3,6650.5,494.6,6.0,0.000000
