K,scheme,D,H,oh,trials,fail_rate,fail_rate_noheavy,def_mu,def_max,def_pdf,inact_mu,inact_sd,inact_max,rank_mu,peeled_mu,residual_rows_mu,recv_xors_per_packet,precode_gen_xors_mu,sparse_solve_xors_mu,backsub_xors_mu,ge_block_xors_mu,ge_bitops_mu,heavy_muladds_mu,heavy_divs_mu,runaway_rate
10000,ldpcdense_s52_d12,52,6,5,8000,0.015250,1.000000,1.7263,46,1:0.546125|2:0.385625|3:0.043250|4:0.004750|5:0.003250|6:0.001750|7:0.002750|8:0.001250|9:0.000625|10:0.001250|11:0.000625|12:0.000375|13:0.000875|14:0.000625|15:0.000375|16:0.001000|17:0.000375|18:0.000500|19:0.000625|20:0.000500|21:0.000500|22:0.000125|23:0.000750|24:0.000250|25:0.000125|26:0.000250|27:0.000125|28:0.000250|29:0.000250|30:0.000125|31:0.000125|32:0.000125|36:0.000125|40:0.000250|46:0.000125,136.55,13.49,206,134.82,9933.45,135.55,7.7286,55211.0,104970.8,472434.7,9413.1,40677.0,855.3,6.0,0.000000
10000,ldpcdense_s52_d17,52,6,0,8000,0.028750,1.000000,6.0954,40,6:0.971250|7:0.020000|8:0.001250|9:0.001875|10:0.000500|11:0.000625|12:0.000625|13:0.000125|14:0.000500|15:0.000250|16:0.000375|17:0.000250|18:0.000375|19:0.000375|20:0.000125|21:0.000125|22:0.000125|23:0.000250|24:0.000125|25:0.000250|32:0.000125|33:0.000125|35:0.000125|38:0.000125|40:0.000125,144.46,13.23,221,138.36,9930.54,138.46,7.7279,55223.0,106500.0,499418.9,10521.0,46336.0,902.7,6.0,0.000000
10000,ldpcdense_s52_d17,52,6,1,8000,0.012750,1.000000,5.1729,46,5:0.951500|6:0.035750|7:0.000875|8:0.000875|9:0.000500|10:0.001000|11:0.000750|12:0.001250|13:0.001000|14:0.001125|15:0.000625|16:0.000750|17:0.000500|18:0.000500|19:0.000125|21:0.000750|23:0.000125|24:0.000125|25:0.000500|26:0.000250|27:0.000125|29:0.000125|31:0.000125|32:0.000125|35:0.000125|37:0.000125|38:0.000125|40:0.000125|46:0.000125,144.01,13.26,213,138.83,9930.99,139.01,7.7266,55223.0,106414.3,499140.6,10456.5,46236.3,900.0,6.0,0.000000
10000,ldpcdense_s52_d17,52,6,2,8000,0.011250,1.000000,4.2039,46,4:0.920125|5:0.065875|6:0.002750|7:0.001125|8:0.001000|9:0.001125|10:0.000750|11:0.001000|12:0.000625|13:0.000500|14:0.000375|15:0.000375|16:0.000250|17:0.000625|18:0.000125|19:0.000250|20:0.000250|21:0.000250|22:0.000375|23:0.000125|24:0.000125|26:0.000500|27:0.000375|28:0.000250|29:0.000125|31:0.000125|32:0.000125|35:0.000125|40:0.000125|43:0.000125|46:0.000125,143.40,13.06,208,139.20,9931.60,139.40,7.7260,55223.0,106369.6,498473.3,10367.2,45949.4,896.4,6.0,0.000000
10000,ldpcdense_s52_d17,52,6,5,8000,0.008750,1.000000,1.5984,41,1:0.571500|2:0.374375|3:0.041500|4:0.001750|5:0.001375|6:0.000750|7:0.000375|8:0.000875|9:0.000625|10:0.000500|11:0.000875|12:0.000375|13:0.000500|14:0.000625|15:0.000500|16:0.000500|17:0.000125|18:0.000750|19:0.000250|20:0.000125|21:0.000250|22:0.000125|23:0.000250|24:0.000250|25:0.000125|26:0.000125|27:0.000125|31:0.000125|35:0.000250|41:0.000125,142.38,13.32,214,140.78,9932.62,141.38,7.7286,55223.0,106345.8,497666.2,10224.6,45989.0,890.3,6.0,0.000000
10000,ldpcdense_s52_d26,52,6,0,8000,0.018750,1.000000,6.0404,31,6:0.981250|7:0.015750|8:0.000625|9:0.000375|10:0.000375|11:0.000125|12:0.000125|13:0.000125|14:0.000250|15:0.000125|16:0.000250|23:0.000125|24:0.000125|26:0.000125|29:0.000125|31:0.000125,155.07,13.26,233,149.03,9928.93,149.07,7.7279,55246.0,108260.0,544491.3,12111.1,57294.1,966.4,6.0,0.000000
10000,ldpcdense_s52_d26,52,6,1,8000,0.005250,1.000000,5.0811,37,5:0.960125|6:0.034625|7:0.001125|8:0.000625|9:0.000500|10:0.000125|12:0.000750|14:0.000125|15:0.000125|16:0.000500|17:0.000250|18:0.000125|20:0.000125|22:0.000125|23:0.000125|26:0.000125|28:0.000125|29:0.000125|31:0.000125|37:0.000125,154.62,13.33,223,149.54,9929.38,149.62,7.7266,55246.0,108199.4,544239.6,12042.5,57188.2,963.7,6.0,0.000000
10000,ldpcdense_s52_d26,52,6,2,8000,0.004500,1.000000,4.1119,37,4:0.936625|5:0.057625|6:0.001250|7:0.000250|8:0.000750|9:0.000125|10:0.000250|11:0.000250|12:0.000250|13:0.000375|14:0.000125|15:0.000125|17:0.000500|18:0.000375|19:0.000250|20:0.000125|22:0.000125|23:0.000125|26:0.000125|31:0.000125|34:0.000125|37:0.000125,153.98,12.94,224,149.86,9930.02,149.98,7.7260,55246.0,108181.1,543624.9,11937.8,56775.6,959.9,6.0,0.000000
10000,ldpcdense_s52_d26,52,6,5,8000,0.003500,1.000000,1.5250,32,1:0.560250|2:0.395250|3:0.038125|4:0.001750|5:0.000500|6:0.000625|7:0.000500|8:0.000125|9:0.000750|10:0.000250|11:0.000125|12:0.000250|13:0.000125|14:0.000250|15:0.000250|16:0.000125|17:0.000125|18:0.000125|22:0.000125|26:0.000250|32:0.000125,153.03,13.33,228,151.51,9930.97,152.03,7.7286,55246.0,108147.3,542856.9,11798.2,56928.8,954.2,6.0,0.000000
10000,ldpcdense_s60_d12,60,6,0,8000,0.025125,1.000000,6.0711,37,6:0.974875|7:0.019375|8:0.000875|9:0.000875|10:0.000250|11:0.000375|12:0.000375|13:0.000375|14:0.000250|15:0.000375|16:0.000375|17:0.000125|18:0.000125|19:0.000125|20:0.000250|21:0.000125|22:0.000250|29:0.000125|30:0.000125|32:0.000125|35:0.000125|37:0.000125,145.56,13.83,221,139.49,9932.44,139.56,7.7279,55239.0,102427.4,513999.0,10689.1,47516.1,909.3,6.0,0.000000
10000,ldpcdense_s60_d12,60,6,1,8000,0.011000,1.000000,5.1296,43,5:0.959625|6:0.029375|7:0.001500|8:0.000750|9:0.001250|10:0.001000|11:0.001125|12:0.000625|13:0.000750|14:0.000500|15:0.000500|16:0.000125|18:0.000750|20:0.000125|21:0.000125|22:0.000500|23:0.000250|24:0.000125|26:0.000125|28:0.000125|29:0.000125|32:0.000125|34:0.000125|35:0.000125|37:0.000125|43:0.000125,145.10,13.82,211,139.97,9932.90,140.10,7.7266,55239.0,102534.3,514047.2,10621.6,47393.1,906.6,6.0,0.000000
10000,ldpcdense_s60_d12,60,6,2,8000,0.008375,1.000000,4.1591,43,4:0.930750|5:0.059500|6:0.001375|7:0.001125|8:0.000750|9:0.000875|10:0.000500|11:0.000375|12:0.000375|13:0.000250|14:0.000625|15:0.000125|16:0.000250|17:0.000250|18:0.000250|19:0.000375|20:0.000125|21:0.000125|23:0.000500|24:0.000375|25:0.000250|26:0.000125|28:0.000125|29:0.000125|32:0.000125|37:0.000125|40:0.000125|43:0.000125,144.50,13.48,209,140.34,9933.50,140.50,7.7260,55239.0,102547.1,513270.9,10530.7,47080.5,903.0,6.0,0.000000
10000,ldpcdense_s60_d12,60,6,5,8000,0.007000,1.000000,1.5651,38,1:0.565125|2:0.388750|3:0.036250|4:0.001375|5:0.001000|6:0.000500|7:0.000625|8:0.000875|9:0.000375|10:0.000500|11:0.000625|12:0.000500|13:0.000500|14:0.000125|15:0.000750|16:0.000250|17:0.000125|18:0.000250|19:0.000125|20:0.000250|21:0.000250|22:0.000125|23:0.000125|24:0.000125|28:0.000125|32:0.000250|38:0.000125,143.69,13.91,216,142.12,9934.31,142.69,7.7286,55239.0,102397.7,512735.6,10419.6,47360.5,898.1,6.0,0.000000
10000,ldpcdense_s60_d17,60,6,0,8000,0.019500,1.000000,6.0440,32,6:0.980500|7:0.016375|8:0.000500|9:0.000250|10:0.000375|11:0.000250|12:0.000250|13:0.000125|14:0.000125|15:0.000250|16:0.000125|17:0.000250|24:0.000125|25:0.000125|27:0.000125|30:0.000125|32:0.000125,151.53,13.87,229,145.49,9931.47,145.53,7.7279,55251.0,103575.1,539336.0,11576.9,53588.2,945.2,6.0,0.000000
10000,ldpcdense_s60_d17,60,6,1,8000,0.006125,1.000000,5.0870,38,5:0.960125|6:0.033750|7:0.001125|8:0.001000|9:0.000375|10:0.000625|11:0.000125|13:0.000750|15:0.000125|16:0.000125|17:0.000500|18:0.000250|19:0.000125|21:0.000125|23:0.000125|24:0.000125|27:0.000125|29:0.000125|30:0.000125|32:0.000125|38:0.000125,151.03,13.71,218,145.95,9931.97,146.03,7.7266,55251.0,103508.9,539243.5,11499.4,53391.6,942.2,6.0,0.000000
10000,ldpcdense_s60_d17,60,6,2,8000,0.004750,1.000000,4.1201,38,4:0.933250|5:0.060750|6:0.001250|7:0.000375|8:0.000125|9:0.000750|10:0.000125|11:0.000250|12:0.000250|13:0.000250|14:0.000375|15:0.000125|16:0.000125|18:0.000500|19:0.000375|20:0.000250|21:0.000125|23:0.000125|24:0.000125|27:0.000125|32:0.000125|35:0.000125|38:0.000125,150.44,13.51,214,146.32,9932.56,146.44,7.7260,55251.0,103588.2,538406.5,11406.7,53079.5,938.6,6.0,0.000000
10000,ldpcdense_s60_d17,60,6,5,8000,0.004000,1.000000,1.5228,33,1:0.571000|2:0.382000|3:0.039750|4:0.002125|5:0.000500|6:0.000625|7:0.000500|8:0.000500|9:0.000125|10:0.000625|11:0.000375|12:0.000125|13:0.000250|14:0.000125|15:0.000250|16:0.000250|17:0.000125|18:0.000125|19:0.000125|23:0.000125|27:0.000250|33:0.000125,149.53,13.82,223,148.01,9933.47,148.53,7.7286,55251.0,103510.6,537770.5,11274.9,53255.7,933.2,6.0,0.000000
10000,ldpcdense_s60_d26,60,6,0,8000,0.014000,1.000000,6.0215,23,6:0.986000|7:0.013125|8:0.000250|15:0.000125|16:0.000125|18:0.000125|21:0.000125|23:0.000125,161.96,13.84,240,155.94,9930.04,155.96,7.7279,55274.0,104947.5,583732.7,13211.0,65384.2,1007.8,6.0,0.000000
10000,ldpcdense_s60_d26,60,6,1,8000,0.002250,1.000000,5.0522,29,5:0.963500|6:0.034250|7:0.000250|8:0.000625|9:0.000250|10:0.000125|12:0.000125|14:0.000125|15:0.000125|18:0.000125|20:0.000125|21:0.000125|23:0.000125|29:0.000125,161.50,13.68,230,156.44,9930.50,156.50,7.7266,55274.0,105007.8,583698.0,13134.0,65201.3,1005.0,6.0,0.000000
10000,ldpcdense_s60_d26,60,6,2,8000,0.002250,1.000000,4.0831,29,4:0.936750|5:0.059750|6:0.001250|7:0.000250|9:0.000500|10:0.000375|11:0.000250|12:0.000125|14:0.000125|15:0.000125|18:0.000125|23:0.000125|26:0.000125|29:0.000125,160.87,13.40,233,156.78,9931.13,156.87,7.7260,55274.0,104912.9,582756.6,13028.6,64792.9,1001.2,6.0,0.000000
10000,ldpcdense_s60_d26,60,6,5,8000,0.001125,1.000000,1.4808,24,1:0.573625|2:0.384750|3:0.039500|4:0.000500|5:0.000250|6:0.000250|7:0.000250|8:0.000125|9:0.000125|10:0.000125|14:0.000125|18:0.000250|24:0.000125,159.98,13.81,234,158.50,9932.02,158.98,7.7286,55274.0,104805.8,582335.1,12892.5,65036.3,995.9,6.0,0.000000
10000,ldpcdense_s69_d12,69,6,0,8000,0.018500,1.000000,6.0331,28,6:0.981500|7:0.016500|8:0.000500|9:0.000125|10:0.000125|11:0.000250|12:0.000125|13:0.000250|20:0.000125|21:0.000125|23:0.000125|26:0.000125|28:0.000125,154.71,14.21,232,148.68,9932.29,148.71,7.7279,55270.0,99992.5,558916.6,12069.0,57093.9,964.3,6.0,0.000000
10000,ldpcdense_s69_d12,69,6,1,8000,0.003375,1.000000,5.0626,34,5:0.966125|6:0.030500|7:0.000500|9:0.000750|11:0.000125|12:0.000125|13:0.000500|14:0.000250|15:0.000125|17:0.000125|19:0.000125|20:0.000125|23:0.000125|25:0.000125|26:0.000125|28:0.000125|34:0.000125,154.28,14.11,235,149.21,9932.72,149.28,7.7266,55270.0,99993.1,558698.0,11999.9,56966.9,961.7,6.0,0.000000
10000,ldpcdense_s69_d12,69,6,2,8000,0.003500,1.000000,4.0981,34,4:0.936875|5:0.058875|6:0.000750|7:0.000250|8:0.000375|9:0.000250|10:0.000375|11:0.000125|12:0.000125|14:0.000500|15:0.000375|16:0.000250|17:0.000125|19:0.000125|20:0.000125|23:0.000125|28:0.000125|31:0.000125|34:0.000125,153.64,13.88,230,149.54,9933.36,149.64,7.7260,55270.0,99997.1,558050.0,11898.4,56588.3,957.8,6.0,0.000000
10000,ldpcdense_s69_d12,69,6,5,8000,0.002125,1.000000,1.4956,29,1:0.574375|2:0.382125|3:0.039375|4:0.001000|5:0.000250|6:0.000750|7:0.000250|8:0.000125|9:0.000125|10:0.000250|11:0.000250|12:0.000250|13:0.000125|14:0.000125|15:0.000125|19:0.000125|23:0.000250|29:0.000125,152.98,14.22,232,151.48,9934.02,151.98,7.7286,55270.0,99869.3,557890.9,11802.4,57054.2,953.9,6.0,0.000000
10000,ldpcdense_s69_d17,69,6,0,8000,0.015125,1.000000,6.0228,23,6:0.984875|7:0.014125|8:0.000375|15:0.000125|16:0.000125|18:0.000125|21:0.000125|23:0.000125,160.58,14.33,237,154.56,9931.42,154.58,7.7279,55283.0,100850.5,583610.1,12995.0,63831.7,999.5,6.0,0.000000
10000,ldpcdense_s69_d17,69,6,1,8000,0.002500,1.000000,5.0515,29,5:0.964625|6:0.032875|7:0.000500|8:0.000625|9:0.000125|10:0.000250|12:0.000125|14:0.000125|15:0.000125|18:0.000125|20:0.000125|21:0.000125|23:0.000125|29:0.000125,160.03,14.20,225,154.98,9931.97,155.03,7.7266,55283.0,100804.3,583470.1,12906.0,63563.9,996.2,6.0,0.000000
10000,ldpcdense_s69_d17,69,6,2,8000,0.002125,1.000000,4.0854,29,4:0.934250|5:0.062375|6:0.001250|7:0.000125|9:0.000500|10:0.000375|11:0.000250|12:0.000125|14:0.000125|15:0.000125|18:0.000125|23:0.000125|26:0.000125|29:0.000125,159.48,13.78,226,155.40,9932.52,155.48,7.7260,55283.0,100707.9,582501.1,12812.3,63224.2,992.9,6.0,0.000000
10000,ldpcdense_s69_d17,69,6,5,8000,0.001125,1.000000,1.4797,24,1:0.571750|2:0.389750|3:0.036000|4:0.001000|5:0.000125|6:0.000250|7:0.000250|8:0.000125|9:0.000125|10:0.000125|14:0.000125|18:0.000250|24:0.000125,158.81,14.18,232,157.33,9933.19,157.81,7.7286,55283.0,100601.1,582405.9,12710.3,63710.9,988.9,6.0,0.000000
10000,ldpcdense_s69_d26,69,6,0,8000,0.016250,1.000000,6.0181,14,6:0.983750|7:0.015750|8:0.000125|9:0.000125|12:0.000125|14:0.000125,171.07,14.16,240,165.05,9929.93,165.07,7.7279,55305.0,101892.0,627774.1,14732.6,77096.8,1062.4,6.0,0.000000
10000,ldpcdense_s69_d26,69,6,1,8000,0.000750,1.000000,5.0359,20,5:0.968875|6:0.030375|7:0.000125|10:0.000125|11:0.000125|12:0.000125|14:0.000125|20:0.000125,170.46,14.01,238,165.43,9930.54,165.46,7.7266,55305.0,101879.2,627277.5,14626.5,76701.4,1058.8,6.0,0.000000
10000,ldpcdense_s69_d26,69,6,2,8000,0.000625,1.000000,4.0669,20,4:0.938500|5:0.060750|6:0.000125|7:0.000125|9:0.000125|14:0.000125|17:0.000125|20:0.000125,169.95,13.70,240,165.88,9931.05,165.95,7.7260,55305.0,101762.2,626612.9,14534.9,76398.6,1055.7,6.0,0.000000
10000,ldpcdense_s69_d26,69,6,5,8000,0.000375,1.000000,1.4586,15,1:0.581500|2:0.381875|3:0.035875|4:0.000250|5:0.000125|9:0.000250|15:0.000125,169.12,14.19,245,167.66,9931.88,168.12,7.7286,55305.0,101725.0,626161.1,14400.4,76749.3,1050.7,6.0,0.000000
10000,ldpcdense_s77_d12,77,6,0,8000,0.016875,1.000000,6.0224,20,6:0.983125|7:0.016125|8:0.000125|12:0.000125|13:0.000125|15:0.000125|18:0.000125|20:0.000125,163.46,14.35,242,157.44,9931.54,157.46,7.7279,55298.0,98064.1,598255.4,13461.9,67321.4,1016.7,6.0,0.000000
10000,ldpcdense_s77_d12,77,6,1,8000,0.001250,1.000000,5.0430,26,5:0.967500|6:0.031250|8:0.000250|9:0.000125|11:0.000125|12:0.000125|15:0.000125|17:0.000125|18:0.000125|20:0.000125|26:0.000125,162.96,14.38,234,157.92,9932.04,157.96,7.7266,55298.0,98117.4,598120.2,13381.9,67140.1,1013.8,6.0,0.000000
10000,ldpcdense_s77_d12,77,6,2,8000,0.001500,1.000000,4.0769,26,4:0.936500|5:0.060375|6:0.001625|7:0.000250|8:0.000375|9:0.000125|11:0.000125|12:0.000125|15:0.000125|20:0.000125|23:0.000125|26:0.000125,162.42,13.96,235,158.34,9932.58,158.42,7.7260,55298.0,98109.6,597323.9,13287.1,66792.5,1010.5,6.0,0.000000
10000,ldpcdense_s77_d12,77,6,5,8000,0.000625,1.000000,1.4700,21,1:0.577125|2:0.383750|3:0.037750|4:0.000375|5:0.000250|6:0.000125|7:0.000125|11:0.000125|15:0.000250|21:0.000125,161.59,14.40,233,160.12,9933.41,160.59,7.7286,55298.0,97959.9,596662.6,13158.4,67111.5,1005.5,6.0,0.000000
10000,ldpcdense_s77_d17,77,6,0,8000,0.017125,1.000000,6.0194,15,6:0.982875|7:0.016625|8:0.000125|10:0.000125|13:0.000125|15:0.000125,169.17,14.32,247,163.15,9930.83,163.17,7.7279,55311.0,98765.6,622625.2,14411.1,74593.9,1051.0,6.0,0.000000
10000,ldpcdense_s77_d17,77,6,1,8000,0.000875,1.000000,5.0399,21,5:0.965500|6:0.033625|7:0.000250|10:0.000125|12:0.000125|13:0.000125|15:0.000125|21:0.000125,168.70,14.37,236,163.66,9931.30,163.70,7.7266,55311.0,98744.0,622254.2,14333.2,74440.9,1048.2,6.0,0.000000
10000,ldpcdense_s77_d17,77,6,2,8000,0.000625,1.000000,4.0700,21,4:0.937000|5:0.061250|6:0.001125|8:0.000125|10:0.000125|15:0.000125|18:0.000125|21:0.000125,168.24,14.00,236,164.17,9931.76,164.24,7.7260,55311.0,98643.1,621618.7,14249.9,74191.4,1045.4,6.0,0.000000
10000,ldpcdense_s77_d17,77,6,5,8000,0.000375,1.000000,1.4550,16,1:0.586500|2:0.377000|3:0.034750|4:0.001250|6:0.000125|10:0.000250|16:0.000125,167.36,14.39,245,165.91,9932.64,166.36,7.7286,55311.0,98571.5,621059.8,14108.7,74462.3,1040.2,6.0,0.000000
10000,ldpcdense_s77_d26,77,6,0,8000,0.013750,1.000000,6.0137,7,6:0.986250|7:0.013750,179.60,14.31,254,173.59,9929.40,173.60,7.7279,55333.0,99607.3,666034.9,16230.2,89226.4,1113.6,6.0,0.000000
10000,ldpcdense_s77_d26,77,6,1,8000,0.000375,1.000000,5.0311,12,5:0.969875|6:0.029750|7:0.000250|12:0.000125,179.07,14.38,247,174.04,9929.93,174.07,7.7266,55333.0,99552.1,665741.3,16136.9,88967.2,1110.4,6.0,0.000000
10000,ldpcdense_s77_d26,77,6,2,8000,0.000250,1.000000,4.0630,12,4:0.938625|5:0.060875|6:0.000250|9:0.000125|12:0.000125,178.70,13.92,259,174.64,9930.30,174.70,7.7260,55333.0,99557.9,665355.1,16063.3,88801.5,1108.2,6.0,0.000000
10000,ldpcdense_s77_d26,77,6,5,8000,0.000125,1.000000,1.4638,7,1:0.575000|2:0.387375|3:0.036875|4:0.000625|7:0.000125,177.74,14.21,251,176.28,9931.26,176.74,7.7286,55333.0,99396.7,664641.3,15896.6,88949.7,1102.4,6.0,0.000000
10000,ldpcdense_s86_d12,86,6,0,8000,0.014250,1.000000,6.0151,11,6:0.985750|7:0.013875|8:0.000125|9:0.000125|11:0.000125,173.33,14.46,251,167.32,9930.67,167.33,7.7279,55330.0,96420.5,641466.9,15126.5,80260.5,1076.0,6.0,0.000000
10000,ldpcdense_s86_d12,86,6,1,8000,0.001000,1.000000,5.0336,17,5:0.969500|6:0.029500|7:0.000500|8:0.000125|9:0.000125|11:0.000125|17:0.000125,172.91,14.53,248,167.88,9931.09,167.91,7.7266,55330.0,96313.9,641326.4,15054.8,80165.8,1073.5,6.0,0.000000
10000,ldpcdense_s86_d12,86,6,2,8000,0.000500,1.000000,4.0651,17,4:0.939250|5:0.059500|6:0.000750|7:0.000125|11:0.000125|14:0.000125|17:0.000125,172.59,14.19,245,168.53,9931.41,168.59,7.7260,55330.0,96312.5,641127.7,14994.2,80106.1,1071.5,6.0,0.000000
10000,ldpcdense_s86_d12,86,6,5,8000,0.000250,1.000000,1.4636,12,1:0.576000|2:0.386750|3:0.036500|4:0.000375|6:0.000125|7:0.000125|12:0.000125,171.62,14.51,245,170.16,9932.38,170.62,7.7286,55330.0,96255.1,640231.8,14832.3,80245.0,1065.7,6.0,0.000000
10000,ldpcdense_s86_d17,86,6,0,8000,0.015375,1.000000,6.0155,8,6:0.984625|7:0.015250|8:0.000125,179.27,14.48,254,173.25,9929.73,173.27,7.7279,55342.0,96885.9,665924.2,16172.9,88772.2,1111.6,6.0,0.000000
10000,ldpcdense_s86_d17,86,6,1,8000,0.000750,1.000000,5.0305,12,5:0.970875|6:0.028375|7:0.000625|12:0.000125,178.79,14.53,245,173.76,9930.21,173.79,7.7266,55342.0,96915.5,665692.4,16087.8,88576.8,1108.7,6.0,0.000000
10000,ldpcdense_s86_d17,86,6,2,8000,0.000250,1.000000,4.0652,12,4:0.936625|5:0.062625|6:0.000500|9:0.000125|12:0.000125,178.29,14.11,251,174.22,9930.71,174.29,7.7260,55342.0,96810.9,664957.2,15992.7,88240.0,1105.7,6.0,0.000000
10000,ldpcdense_s86_d17,86,6,5,8000,0.000125,1.000000,1.4601,7,1:0.577375|2:0.386375|3:0.035375|4:0.000750|7:0.000125,177.43,14.53,255,175.97,9931.57,176.43,7.7286,55342.0,96766.6,664469.3,15846.4,88570.7,1100.6,6.0,0.000000
10000,ldpcdense_s86_d26,86,6,0,8000,0.016125,1.000000,6.0161,7,6:0.983875|7:0.016125,189.56,14.44,273,183.54,9928.44,183.56,7.7279,55365.0,97600.9,708831.0,18070.4,104918.5,1173.4,6.0,0.000000
