K,scheme,D,H,oh,trials,fail_rate,fail_rate_noheavy,def_mu,def_max,def_pdf,inact_mu,inact_sd,inact_max,rank_mu,peeled_mu,residual_rows_mu,recv_xors_per_packet,precode_gen_xors_mu,sparse_solve_xors_mu,backsub_xors_mu,ge_block_xors_mu,ge_bitops_mu,heavy_muladds_mu,heavy_divs_mu,runaway_rate
16000,ldpcdense_s68_d23,68,6,2,8000,0.023500,1.000000,4.3004,54,4:0.901000|5:0.068000|6:0.007500|7:0.005250|8:0.002125|9:0.002000|10:0.002250|11:0.001625|12:0.001750|13:0.001250|14:0.001375|15:0.000875|16:0.000375|17:0.000500|18:0.000250|19:0.000500|20:0.000125|21:0.000500|22:0.000125|23:0.000375|25:0.000125|26:0.000375|27:0.000375|28:0.000125|29:0.000125|30:0.000125|32:0.000125|34:0.000125|39:0.000250|44:0.000125|50:0.000125|51:0.000125|54:0.000125,192.14,16.26,278,187.84,15904.86,188.14,7.7286,88294.0,177150.2,1041942.7,18591.8,110942.7,1188.9,6.0,0.000000
16000,ldpcdense_s68_d23,68,6,5,8000,0.019500,1.000000,1.7643,46,1:0.558500|2:0.364750|3:0.042125|4:0.007375|5:0.003625|6:0.004125|7:0.003000|8:0.001375|9:0.002125|10:0.001125|11:0.001375|12:0.001375|13:0.001000|14:0.000750|15:0.001000|16:0.000625|17:0.000500|18:0.000625|19:0.000750|20:0.000250|21:0.000375|22:0.000750|23:0.000250|24:0.000500|25:0.000500|27:0.000125|30:0.000250|31:0.000125|32:0.000375|34:0.000125|37:0.000125|46:0.000125,191.22,16.25,266,189.46,15905.78,190.22,7.7295,88294.0,176931.1,1040991.1,18414.3,111079.4,1183.3,6.0,0.000000
16000,ldpcdense_s68_d34,68,6,0,8000,0.022875,1.000000,6.0495,40,6:0.977125|7:0.018750|8:0.001250|9:0.000500|10:0.000500|11:0.000375|12:0.000250|13:0.000125|18:0.000125|19:0.000125|20:0.000500|30:0.000125|31:0.000125|40:0.000125,206.23,16.30,306,200.18,15901.77,200.23,7.7286,88322.0,180318.4,1134133.0,21398.4,135649.1,1273.4,6.0,0.000000
16000,ldpcdense_s68_d34,68,6,1,8000,0.005375,1.000000,5.0801,40,5:0.960500|6:0.034125|7:0.001250|8:0.000500|9:0.000250|10:0.000500|11:0.000375|12:0.000375|13:0.000250|14:0.000125|15:0.000250|16:0.000250|17:0.000125|19:0.000250|20:0.000125|22:0.000125|24:0.000125|25:0.000125|33:0.000250|40:0.000125,206.12,16.14,282,201.04,15901.88,201.12,7.7272,88322.0,180270.9,1133787.8,21373.3,136047.5,1272.7,6.0,0.000000
16000,ldpcdense_s68_d34,68,6,2,8000,0.004375,1.000000,4.1204,43,4:0.931125|5:0.062875|6:0.001625|7:0.000500|8:0.000375|9:0.000250|10:0.000375|11:0.000250|12:0.000375|14:0.000125|15:0.000375|16:0.000375|17:0.000125|18:0.000125|19:0.000125|21:0.000125|23:0.000125|28:0.000250|33:0.000125|39:0.000125|40:0.000125|43:0.000125,205.63,16.26,283,201.51,15902.37,201.63,7.7286,88322.0,180363.3,1133332.6,21274.0,135785.9,1269.8,6.0,0.000000
16000,ldpcdense_s68_d34,68,6,5,8000,0.005375,1.000000,1.5339,35,1:0.570875|2:0.383000|3:0.037000|4:0.002875|5:0.000500|6:0.000375|7:0.000750|8:0.000625|9:0.000375|10:0.000375|11:0.000750|12:0.000250|13:0.000500|14:0.000500|16:0.000125|19:0.000250|20:0.000125|21:0.000375|23:0.000125|26:0.000125|35:0.000125,204.48,16.19,279,202.95,15903.52,203.48,7.7295,88322.0,180213.8,1131426.4,21037.5,135488.2,1262.9,6.0,0.000000
16000,ldpcdense_s80_d12,80,6,0,8000,0.040875,1.000000,6.1581,50,6:0.959125|7:0.023500|8:0.002750|9:0.002375|10:0.001500|11:0.001375|12:0.001625|13:0.001500|14:0.000750|15:0.001125|16:0.001000|17:0.000250|18:0.000250|19:0.000500|20:0.000500|21:0.000375|22:0.000250|23:0.000125|28:0.000125|29:0.000125|30:0.000500|40:0.000125|41:0.000125|50:0.000125,187.74,16.86,299,181.59,15910.26,181.74,7.7286,88309.0,168354.9,1051649.6,17765.9,102623.7,1162.5,6.0,0.000000
16000,ldpcdense_s80_d12,80,6,1,8000,0.020500,1.000000,5.2091,50,5:0.942875|6:0.036625|7:0.003125|8:0.003000|9:0.001875|10:0.001875|11:0.001125|12:0.000875|13:0.001375|14:0.001375|15:0.000125|16:0.001125|17:0.000625|18:0.000500|19:0.000125|20:0.000625|21:0.000250|22:0.000375|23:0.000250|24:0.000125|25:0.000250|26:0.000250|28:0.000125|29:0.000250|30:0.000125|32:0.000125|34:0.000125|35:0.000125|43:0.000250|50:0.000125,187.47,16.67,263,182.26,15910.53,182.47,7.7272,88309.0,168417.1,1050220.9,17710.5,102659.0,1160.8,6.0,0.000000
16000,ldpcdense_s80_d12,80,6,2,8000,0.019250,1.000000,4.2713,53,4:0.905000|5:0.068625|6:0.007125|7:0.002250|8:0.002750|9:0.002125|10:0.001875|11:0.001375|12:0.001750|13:0.001000|14:0.001125|15:0.000250|16:0.000625|17:0.000250|18:0.000500|19:0.000125|20:0.000500|21:0.000125|22:0.000250|23:0.000125|24:0.000125|25:0.000375|26:0.000375|27:0.000125|28:0.000125|29:0.000125|31:0.000125|33:0.000125|38:0.000250|43:0.000125|49:0.000125|50:0.000125|53:0.000125,187.01,16.62,263,182.74,15910.99,183.01,7.7286,88309.0,168419.7,1049898.1,17624.0,102455.8,1158.1,6.0,0.000000
16000,ldpcdense_s80_d12,80,6,5,8000,0.017375,1.000000,1.7446,45,1:0.547250|2:0.378250|3:0.044375|4:0.006000|5:0.004500|6:0.002250|7:0.001875|8:0.002125|9:0.001250|10:0.001375|11:0.001250|12:0.001375|13:0.000750|14:0.001125|15:0.000500|16:0.000375|17:0.000750|18:0.000750|19:0.000250|20:0.000375|21:0.000750|22:0.000250|23:0.000500|24:0.000500|26:0.000125|29:0.000250|30:0.000125|31:0.000375|33:0.000125|36:0.000125|45:0.000125,186.21,16.70,269,184.46,15911.79,185.21,7.7295,88309.0,168286.2,1049300.4,17475.6,102815.5,1153.2,6.0,0.000000
16000,ldpcdense_s80_d23,80,6,0,8000,0.019500,1.000000,6.0426,39,6:0.980500|7:0.016250|8:0.000875|9:0.000500|10:0.000375|11:0.000125|12:0.000125|13:0.000125|17:0.000125|18:0.000125|19:0.000500|29:0.000125|30:0.000125|39:0.000125,200.96,16.80,310,194.92,15908.04,194.96,7.7286,88336.0,171907.4,1141726.9,20334.0,125707.7,1241.8,6.0,0.000000
16000,ldpcdense_s80_d23,80,6,1,8000,0.004625,1.000000,5.0744,39,5:0.961625|6:0.033750|7:0.000875|8:0.000375|9:0.000500|10:0.000375|11:0.000375|12:0.000125|13:0.000250|14:0.000250|15:0.000250|16:0.000125|18:0.000250|19:0.000125|21:0.000125|23:0.000125|24:0.000125|32:0.000250|39:0.000125,200.83,16.57,274,195.76,15908.17,195.83,7.7272,88336.0,171826.4,1140973.6,20303.9,126023.3,1241.0,6.0,0.000000
16000,ldpcdense_s80_d23,80,6,2,8000,0.003875,1.000000,4.1150,42,4:0.930875|5:0.064125|6:0.001125|7:0.000500|8:0.000125|9:0.000500|10:0.000125|11:0.000375|13:0.000125|14:0.000375|15:0.000375|16:0.000125|17:0.000125|18:0.000125|20:0.000125|22:0.000125|27:0.000250|32:0.000125|38:0.000125|39:0.000125|42:0.000125,200.36,16.50,287,196.25,15908.64,196.36,7.7286,88336.0,171789.5,1140362.5,20208.8,125761.6,1238.2,6.0,0.000000
16000,ldpcdense_s80_d23,80,6,5,8000,0.004625,1.000000,1.5306,34,1:0.567250|2:0.385375|3:0.040125|4:0.001375|5:0.000625|6:0.000625|7:0.000750|8:0.000250|9:0.000375|10:0.000750|11:0.000125|12:0.000625|13:0.000500|15:0.000125|18:0.000250|19:0.000125|20:0.000375|22:0.000125|25:0.000125|34:0.000125,199.54,16.72,278,198.01,15909.46,198.54,7.7295,88336.0,171608.0,1139634.6,20048.0,126178.1,1233.3,6.0,0.000000
16000,ldpcdense_s80_d34,80,6,0,8000,0.014750,1.000000,6.0209,28,6:0.985250|7:0.013875|8:0.000375|9:0.000125|18:0.000125|19:0.000125|28:0.000125,214.28,16.66,324,208.26,15905.72,208.28,7.7286,88364.0,174263.1,1231396.5,23097.4,152244.2,1321.7,6.0,0.000000
16000,ldpcdense_s80_d34,80,6,1,8000,0.001375,1.000000,5.0441,28,5:0.965375|6:0.033250|7:0.000375|8:0.000250|10:0.000125|12:0.000125|13:0.000125|21:0.000250|28:0.000125,214.04,16.48,287,208.99,15905.96,209.04,7.7272,88364.0,174482.3,1230391.6,23041.8,152377.9,1320.2,6.0,0.000000
16000,ldpcdense_s80_d34,80,6,2,8000,0.001250,1.000000,4.0815,31,4:0.934625|5:0.063375|6:0.000750|7:0.000250|9:0.000125|11:0.000125|16:0.000250|21:0.000125|27:0.000125|28:0.000125|31:0.000125,213.57,16.59,299,209.49,15906.43,209.57,7.7286,88364.0,174452.9,1230016.1,22944.5,152154.3,1317.4,6.0,0.000000
16000,ldpcdense_s80_d34,80,6,5,8000,0.001125,1.000000,1.4666,23,1:0.581875|2:0.379125|3:0.037125|4:0.000750|7:0.000250|8:0.000125|9:0.000375|11:0.000125|14:0.000125|23:0.000125,212.75,16.65,296,211.29,15907.25,211.75,7.7295,88364.0,174112.6,1229413.1,22770.4,152568.8,1312.5,6.0,0.000000
16000,ldpcdense_s91_d12,91,6,0,8000,0.020875,1.000000,6.0439,39,6:0.979125|7:0.017750|8:0.000750|9:0.000500|10:0.000375|11:0.000125|12:0.000125|13:0.000125|17:0.000125|18:0.000125|19:0.000500|29:0.000125|30:0.000125|39:0.000125,197.39,17.41,311,191.34,15911.61,191.39,7.7286,88347.0,164590.5,1141167.3,19632.1,119345.8,1220.3,6.0,0.000000
16000,ldpcdense_s91_d12,91,6,1,8000,0.004625,1.000000,5.0705,39,5:0.965750|6:0.029625|7:0.000875|8:0.000250|9:0.000625|10:0.000375|11:0.000250|12:0.000250|13:0.000250|14:0.000250|15:0.000250|16:0.000125|18:0.000250|19:0.000125|21:0.000125|23:0.000125|24:0.000125|32:0.000250|39:0.000125,197.25,17.19,279,192.18,15911.75,192.25,7.7272,88347.0,164679.3,1140336.1,19601.2,119631.6,1219.5,6.0,0.000000
16000,ldpcdense_s91_d12,91,6,2,8000,0.003875,1.000000,4.1128,42,4:0.934000|5:0.060375|6:0.001750|7:0.000500|8:0.000125|9:0.000500|11:0.000375|12:0.000125|13:0.000125|14:0.000375|15:0.000375|16:0.000125|17:0.000125|18:0.000125|20:0.000125|22:0.000125|27:0.000250|32:0.000125|38:0.000125|39:0.000125|42:0.000125,196.75,17.12,281,192.63,15912.25,192.75,7.7286,88347.0,164534.5,1140101.1,19500.9,119319.0,1216.5,6.0,0.000000
16000,ldpcdense_s91_d12,91,6,5,8000,0.004750,1.000000,1.5231,34,1:0.574625|2:0.379000|3:0.039000|4:0.001625|5:0.000375|6:0.000625|7:0.000750|8:0.000250|9:0.000375|10:0.000875|11:0.000125|12:0.000500|13:0.000500|14:0.000125|15:0.000125|18:0.000250|19:0.000125|20:0.000375|22:0.000125|25:0.000125|34:0.000125,195.93,17.23,291,194.41,15913.07,194.93,7.7295,88347.0,164279.4,1138846.6,19342.4,119699.4,1211.6,6.0,0.000000
16000,ldpcdense_s91_d23,91,6,0,8000,0.021375,1.000000,6.0275,28,6:0.978625|7:0.020500|8:0.000375|9:0.000125|18:0.000125|19:0.000125|28:0.000125,210.78,17.22,325,204.75,15909.22,204.78,7.7286,88375.0,167329.9,1231515.0,22361.6,145107.4,1300.7,6.0,0.000000
16000,ldpcdense_s91_d23,91,6,1,8000,0.001250,1.000000,5.0450,28,5:0.964500|6:0.034250|7:0.000125|8:0.000375|10:0.000125|12:0.000125|13:0.000125|21:0.000250|28:0.000125,210.64,17.19,289,205.60,15909.36,205.64,7.7272,88375.0,167513.8,1230692.4,22332.8,145512.3,1299.9,6.0,0.000000
16000,ldpcdense_s91_d23,91,6,2,8000,0.001250,1.000000,4.0776,31,4:0.938625|5:0.059250|6:0.000875|7:0.000250|9:0.000125|11:0.000125|16:0.000250|21:0.000125|27:0.000125|28:0.000125|31:0.000125,209.96,17.09,294,205.88,15910.04,205.96,7.7286,88375.0,167471.1,1229334.3,22186.6,144764.6,1295.7,6.0,0.000000
16000,ldpcdense_s91_d23,91,6,5,8000,0.001125,1.000000,1.4704,23,1:0.577875|2:0.383250|3:0.037125|4:0.000625|7:0.000250|8:0.000125|9:0.000375|11:0.000125|14:0.000125|23:0.000125,209.28,17.24,291,207.80,15910.72,208.28,7.7295,88375.0,167200.2,1229168.3,22046.4,145491.8,1291.7,6.0,0.000000
16000,ldpcdense_s91_d34,91,6,0,8000,0.018125,1.000000,6.0196,17,6:0.981875|7:0.017750|8:0.000250|17:0.000125,223.75,17.18,335,217.73,15907.25,217.75,7.7286,88402.0,169311.4,1319384.3,25179.7,173460.8,1378.5,6.0,0.000000
16000,ldpcdense_s91_d34,91,6,1,8000,0.000375,1.000000,5.0352,17,5:0.967125|6:0.032500|10:0.000250|17:0.000125,223.61,16.98,298,218.58,15907.39,218.61,7.7272,88402.0,169357.8,1318746.1,25145.5,173847.1,1377.7,6.0,0.000000
16000,ldpcdense_s91_d34,91,6,2,8000,0.000625,1.000000,4.0646,20,4:0.941750|5:0.056875|6:0.000750|7:0.000125|10:0.000125|16:0.000125|17:0.000125|20:0.000125,223.23,17.11,307,219.16,15907.77,219.23,7.7286,88402.0,169489.5,1318611.7,25061.6,173786.8,1375.4,6.0,0.000000
16000,ldpcdense_s91_d34,91,6,5,8000,0.000125,1.000000,1.4636,12,1:0.573500|2:0.390750|3:0.035375|4:0.000250|12:0.000125,222.36,17.06,305,220.90,15908.64,221.36,7.7295,88402.0,169310.7,1317477.4,24867.2,174093.1,1370.2,6.0,0.000000
16000,ldpcdense_s103_d12,103,6,0,8000,0.015750,1.000000,6.0211,27,6:0.984250|7:0.015125|8:0.000250|17:0.000125|18:0.000125|27:0.000125,209.85,17.80,319,203.83,15911.15,203.85,7.7286,88389.0,160867.3,1238508.9,22176.3,143409.3,1295.1,6.0,0.000000
16000,ldpcdense_s103_d12,103,6,1,8000,0.001250,1.000000,5.0435,27,5:0.965000|6:0.033750|7:0.000375|8:0.000125|9:0.000125|11:0.000125|12:0.000125|20:0.000250|27:0.000125,209.61,17.76,289,204.57,15911.39,204.61,7.7272,88389.0,161027.2,1237152.9,22125.5,143591.0,1293.7,6.0,0.000000
16000,ldpcdense_s103_d12,103,6,2,8000,0.001000,1.000000,4.0767,30,4:0.938125|5:0.059875|6:0.001000|8:0.000125|10:0.000125|15:0.000250|20:0.000125|26:0.000125|27:0.000125|30:0.000125,209.16,17.73,296,205.08,15911.84,205.16,7.7286,88389.0,160852.6,1236818.0,22030.1,143352.0,1290.9,6.0,0.000000
16000,ldpcdense_s103_d12,103,6,5,8000,0.000875,1.000000,1.4614,22,1:0.581875|2:0.383000|3:0.033500|4:0.000500|6:0.000250|7:0.000125|8:0.000375|10:0.000125|13:0.000125|22:0.000125,208.32,17.86,293,206.86,15912.68,207.32,7.7295,88389.0,160714.2,1235681.1,21857.5,143744.5,1285.9,6.0,0.000000
16000,ldpcdense_s103_d23,103,6,0,8000,0.015625,1.000000,6.0169,16,6:0.984375|7:0.015375|8:0.000125|16:0.000125,222.94,17.83,341,216.92,15909.06,216.94,7.7286,88417.0,163056.1,1326752.8,25009.8,171823.8,1373.6,6.0,0.000000
16000,ldpcdense_s103_d23,103,6,1,8000,0.000500,1.000000,5.0338,16,5:0.968500|6:0.031000|7:0.000125|9:0.000125|10:0.000125|16:0.000125,222.96,17.60,297,217.92,15909.04,217.96,7.7272,88417.0,162979.4,1326210.4,25009.4,172550.3,1373.7,6.0,0.000000
16000,ldpcdense_s103_d23,103,6,2,8000,0.000500,1.000000,4.0729,19,4:0.932625|5:0.066250|6:0.000625|9:0.000125|15:0.000125|16:0.000125|19:0.000125,222.27,17.59,310,218.20,15909.73,218.27,7.7286,88417.0,162905.3,1325366.5,24856.1,171749.2,1369.6,6.0,0.000000
16000,ldpcdense_s103_d23,103,6,5,8000,0.000125,1.000000,1.4585,11,1:0.580250|2:0.383000|3:0.035625|4:0.001000|11:0.000125,221.47,17.72,311,220.01,15910.53,220.47,7.7295,88417.0,162913.7,1324126.6,24680.5,172273.3,1364.8,6.0,0.000000
16000,ldpcdense_s103_d34,103,6,0,8000,0.015625,1.000000,6.0159,8,6:0.984375|7:0.015375|8:0.000250,236.06,17.61,348,230.05,15906.94,230.06,7.7286,88444.0,164510.6,1414560.7,28017.5,203775.6,1452.4,6.0,0.000000
16000,ldpcdense_s103_d34,103,6,1,8000,0.000375,1.000000,5.0293,7,5:0.971125|6:0.028500|7:0.000375,235.71,17.51,311,230.68,15907.29,230.71,7.7272,88444.0,164467.0,1412684.6,27932.3,203688.4,1450.3,6.0,0.000000
16000,ldpcdense_s103_d34,103,6,2,8000,0.000125,1.000000,4.0589,9,4:0.942125|5:0.057250|6:0.000500|9:0.000125,235.43,17.56,327,231.37,15907.57,231.43,7.7286,88444.0,164497.9,1412983.5,27867.4,203863.2,1448.6,6.0,0.000000
16000,ldpcdense_s103_d34,103,6,5,8000,0.000000,1.000000,1.4627,4,1:0.575875|2:0.387000|3:0.035625|4:0.001500,234.55,17.54,317,233.09,15908.45,233.55,7.7295,88444.0,164376.7,1411562.8,27660.8,204193.1,1443.3,6.0,0.000000
16000,ldpcdense_s114_d12,114,6,0,8000,0.015000,1.000000,6.0164,16,6:0.985000|7:0.014625|8:0.000250|16:0.000125,222.08,18.24,338,216.07,15909.92,216.08,7.7286,88428.0,158169.4,1325739.6,24826.5,170011.7,1368.5,6.0,0.000000
16000,ldpcdense_s114_d12,114,6,1,8000,0.000375,1.000000,5.0328,16,5:0.969375|6:0.030250|9:0.000125|10:0.000125|16:0.000125,221.99,17.94,306,216.95,15910.01,216.99,7.7272,88428.0,158171.8,1324930.2,24799.6,170447.6,1367.9,6.0,0.000000
16000,ldpcdense_s114_d12,114,6,2,8000,0.000500,1.000000,4.0700,19,4:0.935750|5:0.062875|6:0.000875|9:0.000125|15:0.000125|16:0.000125|19:0.000125,221.46,17.88,315,217.39,15910.54,217.46,7.7286,88428.0,157868.2,1324536.0,24681.7,169997.1,1364.8,6.0,0.000000
16000,ldpcdense_s114_d12,114,6,5,8000,0.000125,1.000000,1.4581,11,1:0.580250|2:0.382875|3:0.036250|4:0.000500|11:0.000125,220.60,18.07,314,219.14,15911.40,219.60,7.7295,88428.0,158021.4,1322988.7,24494.5,170403.3,1359.6,6.0,0.000000
16000,ldpcdense_s114_d23,114,6,0,8000,0.020000,1.000000,6.0200,7,6:0.980000|7:0.020000,235.24,18.08,357,229.22,15907.76,229.24,7.7286,88455.0,159844.8,1413589.6,27831.1,201836.5,1447.4,6.0,0.000000
16000,ldpcdense_s114_d23,114,6,1,8000,0.000125,1.000000,5.0311,7,5:0.969000|6:0.030875|7:0.000125,234.96,17.81,309,229.93,15908.04,229.96,7.7272,88455.0,159708.5,1412376.3,27762.4,201887.7,1445.8,6.0,0.000000
16000,ldpcdense_s114_d23,114,6,2,8000,0.000125,1.000000,4.0605,9,4:0.941250|5:0.057375|6:0.001250|9:0.000125,234.47,17.84,328,230.41,15908.53,230.47,7.7286,88455.0,159661.4,1412161.0,27646.1,201497.1,1442.8,6.0,0.000000
16000,ldpcdense_s114_d23,114,6,5,8000,0.000000,1.000000,1.4672,4,1:0.575000|2:0.383500|3:0.040750|4:0.000750,233.78,17.82,311,232.31,15909.22,232.78,7.7295,88455.0,159550.1,1411346.4,27484.0,202302.9,1438.7,6.0,0.000000
16000,ldpcdense_s114_d34,114,6,0,8000,0.014500,1.000000,6.0145,7,6:0.985500|7:0.014500,248.18,17.85,348,242.17,15905.82,242.18,7.7286,88483.0,160868.3,1500001.0,30956.8,236822.0,1525.1,6.0,0.000000
16000,ldpcdense_s114_d34,114,6,1,8000,0.000125,1.000000,5.0299,7,5:0.970250|6:0.029625|7:0.000125,247.96,17.70,323,242.93,15906.04,242.96,7.7272,88483.0,160917.7,1499072.6,30899.4,237083.2,1523.8,6.0,0.000000
