K,scheme,D,H,oh,trials,fail_rate,fail_rate_noheavy,def_mu,def_max,def_pdf,inact_mu,inact_sd,inact_max,rank_mu,peeled_mu,residual_rows_mu,recv_xors_per_packet,precode_gen_xors_mu,sparse_solve_xors_mu,backsub_xors_mu,ge_block_xors_mu,ge_bitops_mu,heavy_muladds_mu,heavy_divs_mu,runaway_rate
64000,codecport_n13,346,12,0,20000,0.001250,1.000000,12.0079,33,12:0.998750|13:0.000350|14:0.000150|15:0.000150|17:0.000050|18:0.000100|20:0.000100|22:0.000050|24:0.000100|27:0.000050|28:0.000050|30:0.000050|33:0.000050,599.60,32.82,773,587.59,63770.40,587.60,7.7285,224546.0,646675.8,14799909.8,180295.3,3331188.9,7339.1,12.0,0.000000
64000,codecport_n13,346,12,1,20000,0.000750,1.000000,11.0076,54,11:0.998550|12:0.000700|13:0.000100|14:0.000150|16:0.000150|19:0.000100|20:0.000050|21:0.000100|34:0.000050|54:0.000050,599.41,32.94,774,588.40,63770.59,588.41,7.7282,224546.0,646750.4,14796907.5,180187.6,3333950.0,7336.9,12.0,0.000000
64000,codecport_n13_ic,346,12,0,20000,0.001250,1.000000,12.0072,32,12:0.998750|13:0.000500|14:0.000100|15:0.000150|16:0.000050|17:0.000050|19:0.000050|22:0.000050|24:0.000100|27:0.000050|29:0.000050|31:0.000050|32:0.000050,599.72,32.74,779,587.71,63770.28,587.72,7.7285,224540.0,646656.6,14801045.5,180365.8,3333059.8,7340.6,12.0,0.000000
64000,codecport_n13_ic,346,12,1,20000,0.000650,1.000000,11.0074,53,11:0.998200|12:0.001150|13:0.000050|14:0.000150|16:0.000050|17:0.000150|18:0.000050|19:0.000050|24:0.000050|32:0.000050|53:0.000050,599.54,32.74,776,588.54,63770.46,588.54,7.7282,224540.0,646688.1,14798120.0,180262.5,3335851.8,7338.5,12.0,0.000000
