K,scheme,D,H,oh,trials,fail_rate,fail_rate_noheavy,def_mu,def_max,def_pdf,inact_mu,inact_sd,inact_max,rank_mu,peeled_mu,residual_rows_mu,recv_xors_per_packet,precode_gen_xors_mu,sparse_solve_xors_mu,backsub_xors_mu,ge_block_xors_mu,ge_bitops_mu,heavy_muladds_mu,heavy_divs_mu,runaway_rate
64000,dense,346,6,0,100,0.000000,1.000000,6.0000,6,6:1.000000,841.55,27.57,931,835.55,63510.45,835.55,7.7295,160865.0,949290.0,14117821.8,354483.1,9276040.8,5085.3,6.0,0.000000
64000,dense,346,6,1,100,0.010000,1.000000,5.0500,8,5:0.970000|6:0.020000|8:0.010000,843.19,31.78,923,838.14,63508.81,838.19,7.7369,160865.0,952973.4,14154858.1,355989.4,9351419.3,5095.1,6.0,0.000000
64000,dense,346,6,2,100,0.000000,1.000000,4.0400,5,4:0.960000|5:0.040000,848.84,37.35,969,844.80,63503.16,844.84,7.7334,160865.0,950439.0,14186533.9,360961.9,9567448.4,5129.0,6.0,0.000000
64000,codecport,346,12,0,100,0.000000,1.000000,12.0000,12,12:1.000000,595.78,29.92,685,583.78,63774.22,583.78,7.7295,224546.0,646225.3,14745731.7,177924.2,3262835.0,7293.4,12.0,0.000000
64000,codecport,346,12,1,100,0.000000,1.000000,11.0100,12,11:0.990000|12:0.010000,604.50,34.02,701,593.49,63765.50,593.50,7.7369,224546.0,645198.6,14827041.9,183288.4,3421549.6,7398.0,12.0,0.000000
64000,codecport,346,12,2,100,0.000000,1.000000,10.0000,10,10:1.000000,603.92,35.42,766,593.92,63766.08,593.92,7.7334,224546.0,646727.1,14815626.2,182986.7,3420732.4,7391.0,12.0,0.000000
64000,codecport_n13,346,12,0,100,0.000000,1.000000,12.0000,12,12:1.000000,596.63,31.42,700,584.63,63773.37,584.63,7.7295,224546.0,645853.9,14734253.1,178477.2,3279583.3,7303.6,12.0,0.000000
64000,codecport_n13,346,12,1,100,0.000000,1.000000,11.0000,11,11:1.000000,604.18,32.85,688,593.18,63765.82,593.18,7.7369,224546.0,644513.2,14828336.8,183056.0,3413897.4,7394.2,12.0,0.000000
64000,codecport_n13,346,12,2,100,0.000000,1.000000,10.0000,10,10:1.000000,603.79,36.54,740,593.79,63766.21,593.79,7.7334,224546.0,646191.7,14815251.5,182948.5,3420605.0,7389.5,12.0,0.000000
