# scan: threads=96 N=[2048,24000] trials/N=200 bb=64 startMode=0 loss=0.10 thresh=0.100
WEAK N=22734  mean=13.2150 max=2640 fail=0
WEAK N=22729  mean=0.1050 max=16 fail=0
WEAK N=22763  mean=8.9200 max=1780 fail=0
WEAK N=22766  mean=0.6650 max=108 fail=0
WEAK N=22879  mean=21.9600 max=2207 fail=0
WEAK N=22926  mean=1.1650 max=229 fail=0
WEAK N=22970  mean=10.7050 max=1099 fail=0
WEAK N=22984  mean=0.8800 max=85 fail=0
WEAK N=22978  mean=5.1750 max=1028 fail=0
WEAK N=23014  mean=0.1150 max=20 fail=0
WEAK N=23025  mean=11.6150 max=2317 fail=0
WEAK N=23078  mean=1.3600 max=210 fail=0
WEAK N=23087  mean=0.1050 max=19 fail=0
WEAK N=23062  mean=0.1150 max=16 fail=0
WEAK N=23102  mean=39.7500 max=4459 fail=0
WEAK N=23148  mean=0.1550 max=30 fail=0
WEAK N=23156  mean=0.1100 max=11 fail=0
WEAK N=23118  mean=0.2800 max=52 fail=0
WEAK N=23128  mean=44.6650 max=2235 fail=0
WEAK N=23166  mean=13.8000 max=2757 fail=0
WEAK N=23165  mean=22.9050 max=1848 fail=0
WEAK N=23189  mean=0.7700 max=94 fail=0
WEAK N=23284  mean=0.5000 max=90 fail=0
WEAK N=23298  mean=32.8050 max=959 fail=0
WEAK N=23325  mean=8.1850 max=1634 fail=0
WEAK N=23346  mean=20.9200 max=4182 fail=0
WEAK N=23347  mean=3.5300 max=695 fail=0
WEAK N=23340  mean=0.4200 max=80 fail=0
WEAK N=23377  mean=17.5650 max=3510 fail=0
WEAK N=23407  mean=0.6700 max=132 fail=0
WEAK N=23397  mean=25.3400 max=1804 fail=0
WEAK N=23406  mean=11.6500 max=2325 fail=0
WEAK N=23452  mean=0.4600 max=89 fail=0
WEAK N=23538  mean=1.1100 max=206 fail=0
WEAK N=23551  mean=11.8850 max=2372 fail=0
WEAK N=23596  mean=12.2300 max=1260 fail=0
WEAK N=23643  mean=31.5700 max=3159 fail=0
WEAK N=23607  mean=5.8400 max=1163 fail=0
WEAK N=23647  mean=0.2400 max=46 fail=0
WEAK N=23657  mean=2.7300 max=544 fail=0
WEAK N=23662  mean=0.4950 max=93 fail=0
WEAK N=23656  mean=7.8700 max=1571 fail=0
WEAK N=23686  mean=2.4850 max=492 fail=0
WEAK N=23711  mean=0.1750 max=29 fail=0
WEAK N=23684  mean=4.0900 max=817 fail=0
WEAK N=23728  mean=3.2300 max=645 fail=0
WEAK N=23727  mean=28.8250 max=1476 fail=0
WEAK N=23778  mean=99.2600 max=10757 fail=0
WEAK N=23817  mean=8.4450 max=1683 fail=0
WEAK N=23855  mean=0.1500 max=27 fail=0
WEAK N=23872  mean=0.1250 max=20 fail=0
WEAK N=23927  mean=6.7750 max=706 fail=0
WEAK N=23913  mean=0.1150 max=18 fail=0
WEAK N=23985  mean=17.5050 max=3493 fail=0
WEAK N=23979  mean=0.3900 max=41 fail=0
# scan done: 21953 N scanned
